,Admin2,Province_State,Lat,Long_,Confirmed,Deaths,Recovered,County,State,TotalPop,Transit,WorkAtHome
2590,St. Helena,Louisiana,30.82210324,-90.71013176,145,1,0,St. Helena,Louisiana,10818.0,0.7,0.3
2591,St. James,Louisiana,30.02531716,-90.80212061,465,30,0,St. James,Louisiana,21650.0,0.5,1.1
2592,St. John the Baptist,Louisiana,30.12597499,-90.4753503,1098,88,0,St. John the Baptist,Louisiana,44161.0,0.1,1.1
2593,St. Johns,Florida,29.90096506,-81.43589967,2019,12,0,St. Johns,Florida,210495.0,0.2,6.7
2594,St. Joseph,Indiana,41.61756781,-86.29040834,2235,70,0,St. Joseph,Indiana,267246.0,1.4,3.6
2595,St. Joseph,Michigan,41.91441767,-85.52797979,406,5,0,St. Joseph,Michigan,61022.0,0.2,3.1
2596,St. Landry,Louisiana,30.59724262,-92.00135806,1198,60,0,St. Landry,Louisiana,83613.0,0.2,2.8
2597,St. Lawrence,New York,44.4976179,-75.06550039,233,2,0,St. Lawrence,New York,112011.0,0.4,4.7
2598,St. Louis,Minnesota,47.604840700000004,-92.46879855,241,16,0,St. Louis,Minnesota,200506.0,2.5,3.9
2599,St. Louis,Missouri,38.63770039999999,-90.4458375,8140,604,0,St. Louis,Missouri,1001327.0,2.6,4.6
2601,St. Lucie,Florida,27.37763908,-80.47106649,3134,64,0,St. Lucie,Florida,288006.0,0.5,5.6
2602,St. Martin,Louisiana,30.13112107,-91.61403569,1110,29,0,St. Martin,Louisiana,53126.0,0.3,1.3
2603,St. Mary,Louisiana,29.69262097,-91.44702164,843,39,0,St. Mary,Louisiana,53441.0,0.4,1.4
2604,St. Mary's,Maryland,38.30058422,-76.60629279999998,721,51,0,St. Mary's,Maryland,109614.0,2.5,2.1
2605,St. Tammany,Louisiana,30.40942847,-89.95642711,3342,187,0,St. Tammany,Louisiana,242960.0,0.2,3.3
2607,Stafford,Virginia,38.41758738,-77.45917053,1075,6,0,Stafford,Virginia,137145.0,3.8,5.5
2608,Stanislaus,California,37.55862499,-120.9970722,5356,57,0,Stanislaus,California,527367.0,1.0,4.1
2609,Stanley,South Dakota,44.41381872,-100.7349153,14,0,0,Stanley,South Dakota,2962.0,0.0,9.3
2610,Stanly,North Carolina,35.31647813,-80.25093221,589,6,0,Stanly,North Carolina,60586.0,0.2,2.7
2611,Stanton,Kansas,37.56304714,-101.78435340000001,12,0,0,Stanton,Kansas,2149.0,1.6,6.0
2612,Stanton,Nebraska,41.9169835,-97.19394708,21,0,0,Stanton,Nebraska,6081.0,0.0,6.3
2614,Stark,North Dakota,46.80851182,-102.65763259999999,99,3,0,Stark,North Dakota,28628.0,0.2,4.5
2615,Stark,Ohio,40.81482476,-81.36437305,1252,116,0,Stark,Ohio,374979.0,1.2,2.8
2616,Starke,Indiana,41.27890281,-86.64686895,110,3,0,Starke,Indiana,23117.0,0.4,2.6
2617,Starr,Texas,26.56150059,-98.73892358,1017,8,0,Starr,Texas,62648.0,0.3,4.6
2619,Ste. Genevieve,Missouri,37.89090059,-90.1949941,25,1,0,Ste. Genevieve,Missouri,17990.0,0.7,3.7
2620,Stearns,Minnesota,45.55192576,-94.61078221,2549,19,0,Stearns,Minnesota,152595.0,1.6,6.2
2621,Steele,Minnesota,44.02240351,-93.22627088,266,1,0,Steele,Minnesota,36523.0,0.6,3.3
2623,Stephens,Georgia,34.55151201,-83.29405315,333,6,0,Stephens,Georgia,25620.0,0.0,4.8
2624,Stephens,Oklahoma,34.48556989,-97.85141892,89,1,0,Stephens,Oklahoma,44806.0,0.6,2.0
2625,Stephens,Texas,32.73553157,-98.83631615,16,0,0,Stephens,Texas,9452.0,0.6,1.4
2626,Stephenson,Illinois,42.35129217,-89.662598,287,6,0,Stephenson,Illinois,46625.0,0.7,5.5
2628,Steuben,Indiana,41.64423868,-85.00101094,140,3,0,Steuben,Indiana,34267.0,0.3,2.8
2629,Steuben,New York,42.2689144,-77.3829924,278,41,0,Steuben,New York,98665.0,0.7,3.1
2630,Stevens,Kansas,37.1923008,-101.3118967,36,0,0,Stevens,Kansas,5772.0,0.0,7.3
2631,Stevens,Minnesota,45.58613007,-96.00163705,11,0,0,Stevens,Minnesota,9771.0,1.4,5.3
2632,Stevens,Washington,48.40035475,-117.8542701,28,1,0,Stevens,Washington,43548.0,0.8,6.4
2633,Stewart,Georgia,32.07996777,-84.83208037,225,3,0,Stewart,Georgia,5868.0,0.0,2.1
2634,Stewart,Tennessee,36.50235092,-87.83920548,32,0,0,Stewart,Tennessee,13286.0,0.1,2.9
2636,Stoddard,Missouri,36.85571651,-89.9444155,155,9,0,Stoddard,Missouri,29837.0,0.5,2.6
2637,Stokes,North Carolina,36.4017975,-80.23893369,170,1,0,Stokes,North Carolina,46661.0,0.1,3.8
2638,Stone,Arkansas,35.86251946,-92.15684085,22,1,0,Stone,Arkansas,12512.0,0.0,6.2
2639,Stone,Mississippi,30.79187949,-89.11547539,80,2,0,Stone,Mississippi,17978.0,0.5,1.9
2640,Stone,Missouri,36.75000327,-93.45256475,30,0,0,Stone,Missouri,31375.0,0.0,6.3
2642,Story,Iowa,42.03621213,-93.46499005,880,8,0,Story,Iowa,93586.0,6.2,3.8
2643,Strafford,New Hampshire,43.291833000000004,-71.02336013,306,13,0,Strafford,New Hampshire,125273.0,2.1,4.3
2644,Stutsman,North Dakota,46.97962541,-98.95637318,69,2,0,Stutsman,North Dakota,21076.0,1.1,3.7
2646,Suffolk,Massachusetts,42.327951399999996,-71.07850442,20386,1022,0,Suffolk,Massachusetts,758919.0,32.5,3.4
2647,Suffolk,New York,40.88320119,-72.8012172,42214,1993,0,Suffolk,New York,1501373.0,6.5,3.5
2649,Sullivan,Indiana,39.08952258,-87.41414469,54,1,0,Sullivan,Indiana,21111.0,0.2,1.9
2650,Sullivan,Missouri,40.2099105,-93.11150106,118,0,0,Sullivan,Missouri,6512.0,0.2,5.6
2651,Sullivan,New Hampshire,43.36094111,-72.22203125,37,1,0,Sullivan,New Hampshire,43135.0,0.4,5.2
2652,Sullivan,New York,41.71579493,-74.76394559,1466,48,0,Sullivan,New York,76330.0,2.0,5.1
2654,Sullivan,Tennessee,36.51240691,-82.30412917,277,5,0,Sullivan,Tennessee,156752.0,0.2,2.9
2657,Summit,Colorado,39.63803232,-106.1150762,293,4,0,Summit,Colorado,28940.0,5.5,8.0
2658,Summit,Ohio,41.12464734,-81.53123079,2420,209,0,Summit,Ohio,541847.0,1.9,2.9
2659,Summit,Utah,40.86688146,-110.9535882,596,1,0,Summit,Utah,38521.0,2.0,12.1
2660,Sumner,Kansas,37.23682549,-97.47721621,48,1,0,Sumner,Kansas,23638.0,0.2,4.9
2661,Sumner,Tennessee,36.46824103,-86.45917204,2103,57,0,Sumner,Tennessee,169623.0,0.5,4.6
2662,Sumter,Alabama,32.59117397,-88.19916205,304,13,0,Sumter,Alabama,13341.0,0.3,2.0
2663,Sumter,Florida,28.70181754,-82.0794267,681,18,0,Sumter,Florida,108501.0,0.6,8.5
2664,Sumter,Georgia,32.03650571,-84.19821492,637,51,0,Sumter,Georgia,31429.0,0.0,2.7
2665,Sumter,South Carolina,33.91826534,-80.37942316,1489,31,0,Sumter,South Carolina,107777.0,0.3,1.7
2666,Sunflower,Mississippi,33.60192578,-90.58882684,526,9,0,Sunflower,Mississippi,27911.0,0.6,0.7
2667,Surry,North Carolina,36.41689489,-80.69102283,592,3,0,Surry,North Carolina,73170.0,0.7,2.8
2668,Surry,Virginia,37.11781893,-76.88450012,21,1,0,Surry,Virginia,6823.0,0.4,4.0
2669,Susquehanna,Pennsylvania,41.82147784,-75.80071959,195,25,0,Susquehanna,Pennsylvania,42369.0,0.2,5.4
2670,Sussex,Delaware,38.66143781,-75.39031349,5130,177,0,Sussex,Delaware,207302.0,0.9,4.9
2671,Sussex,New Jersey,41.13891592,-74.69118243,1233,195,0,Sussex,New Jersey,145930.0,1.7,5.4
2672,Sussex,Virginia,36.92432914,-77.25791182,216,7,0,Sussex,Virginia,11864.0,0.7,2.0
2673,Sutter,California,39.03417539,-121.6945899,441,4,0,Sutter,California,95247.0,1.2,4.7
2674,Sutton,Texas,30.49856623,-100.5382014,25,0,0,Sutton,Texas,3966.0,0.0,5.4
2675,Suwannee,Florida,30.19746066,-82.99099670000003,761,22,0,Suwannee,Florida,43595.0,0.2,2.9
2676,Swain,North Carolina,35.48665845,-83.48748932,75,1,0,Swain,North Carolina,14163.0,0.2,1.6
2677,Sweetwater,Wyoming,41.65943896,-108.8827882,156,0,0,Sweetwater,Wyoming,44772.0,2.4,1.6
2678,Swift,Minnesota,45.2829032,-95.68264092,35,1,0,Swift,Minnesota,9525.0,0.6,6.7
2679,Swisher,Texas,34.53028891,-101.73491740000001,58,1,0,Swisher,Texas,7713.0,0.0,3.5
2680,Switzerland,Indiana,38.82767338,-85.03022429,32,0,0,Switzerland,Indiana,10500.0,0.4,5.3
2681,Talbot,Georgia,32.69642758,-84.53351366,96,3,0,Talbot,Georgia,6490.0,0.0,2.6
2682,Talbot,Maryland,38.76618159,-76.10882561,197,4,0,Talbot,Maryland,37799.0,0.7,6.2
2684,Talladega,Alabama,33.37823223,-86.16886178,433,7,0,Talladega,Alabama,81437.0,0.7,1.8
2685,Tallahatchie,Mississippi,33.95339918,-90.1729398,206,4,0,Tallahatchie,Mississippi,14959.0,0.1,3.6
2686,Tallapoosa,Alabama,32.86698258,-85.79833053,646,69,0,Tallapoosa,Alabama,41153.0,0.3,3.7
2687,Tama,Iowa,42.07991767,-92.53266945,490,29,0,Tama,Iowa,17479.0,0.1,4.0
2688,Taney,Missouri,36.65465345,-93.04075153,135,3,0,Taney,Missouri,53555.0,1.0,4.5
2689,Tangipahoa,Louisiana,30.62888673,-90.40664996,2020,44,0,Tangipahoa,Louisiana,125486.0,0.5,2.9
2690,Taos,New Mexico,36.58006022,-105.63101979999999,59,1,0,Taos,New Mexico,32943.0,0.7,11.5
2691,Tarrant,Texas,32.77143818,-97.29101614,18483,272,0,Tarrant,Texas,1914526.0,0.6,3.9
2692,Tate,Mississippi,34.65133709,-89.94485778,418,13,0,Tate,Mississippi,28415.0,0.0,3.1
2693,Tattnall,Georgia,32.04785085,-82.05539188,206,0,0,Tattnall,Georgia,25302.0,0.2,2.6
2694,Taylor,Florida,30.04848048,-83.60445406,149,1,0,Taylor,Florida,22685.0,0.1,1.4
2695,Taylor,Georgia,32.55792548,-84.25077141,39,2,0,Taylor,Georgia,8401.0,0.9,3.1
2696,Taylor,Iowa,40.73710579,-94.69778563,81,0,0,Taylor,Iowa,6213.0,0.0,4.5
2697,Taylor,Kentucky,37.3677562,-85.3329931,55,1,0,Taylor,Kentucky,24993.0,0.1,4.4
2698,Taylor,Texas,32.30163422,-99.89007449,794,9,0,Taylor,Texas,134435.0,0.6,2.5
2699,Taylor,West Virginia,39.33602617,-80.0421439,23,0,0,Taylor,West Virginia,16977.0,0.2,2.7
2700,Taylor,Wisconsin,45.21179252,-90.5004405,23,0,0,Taylor,Wisconsin,20569.0,0.4,7.1
2701,Tazewell,Illinois,40.50716185,-89.51404662,191,8,0,Tazewell,Illinois,135697.0,0.6,2.7
2702,Tazewell,Virginia,37.12191123,-81.56685568,33,0,0,Tazewell,Virginia,43870.0,0.1,3.1
2703,Tehama,California,40.12570935,-122.23701709999999,121,1,0,Tehama,California,63152.0,0.4,5.0
2704,Telfair,Georgia,31.92829517,-82.93491155,188,3,0,Telfair,Georgia,16416.0,0.0,3.0
2705,Teller,Colorado,38.88133511,-105.1614893,65,2,0,Teller,Colorado,23340.0,0.4,7.8
2706,Tensas,Louisiana,32.00760749,-91.32915234,35,0,0,Tensas,Louisiana,4893.0,0.5,1.7
2707,Terrebonne,Louisiana,29.37343766,-90.82626855,1750,67,0,Terrebonne,Louisiana,112742.0,0.4,2.4
2708,Terrell,Georgia,31.77527543,-84.44069698,249,28,0,Terrell,Georgia,9213.0,1.6,4.6
2710,Terry,Texas,33.17402785,-102.3354521,56,0,0,Terry,Texas,12687.0,0.0,2.8
2711,Teton,Idaho,43.75303583,-111.2056773,35,0,0,Teton,Idaho,10285.0,0.9,6.0
2712,Teton,Montana,47.83741052,-112.24106880000001,15,0,0,Teton,Montana,6074.0,0.3,7.7
2713,Teton,Wyoming,43.93522482,-110.5890801,164,0,0,Teton,Wyoming,22311.0,7.8,5.5
2714,Texas,Missouri,37.31728859,-91.96564727,13,0,0,Texas,Missouri,25735.0,0.1,2.4
2715,Texas,Oklahoma,36.74777635,-101.4889765,1006,6,0,Texas,Oklahoma,21588.0,0.0,1.6
2716,Thayer,Nebraska,40.17626377,-97.59504381,16,0,0,Thayer,Nebraska,5182.0,0.1,9.4
2717,Thomas,Georgia,30.86392347,-83.91847289,609,33,0,Thomas,Georgia,44824.0,0.2,2.6
2718,Thomas,Kansas,39.35107575,-101.0553705,18,0,0,Thomas,Kansas,7925.0,0.1,5.6
2721,Thurston,Nebraska,42.15725356,-96.54157099,179,1,0,Thurston,Nebraska,6946.0,1.8,5.5
2722,Thurston,Washington,46.9291895,-122.82906559999999,384,5,0,Thurston,Washington,262723.0,1.9,4.7
2723,Tift,Georgia,31.45743864,-83.5236119,999,28,0,Tift,Georgia,40787.0,0.2,3.0
2724,Tillamook,Oregon,45.46248721,-123.712066,19,0,0,Tillamook,Oregon,25430.0,0.7,5.0
2725,Tillman,Oklahoma,34.37288446,-98.92426619,26,1,0,Tillman,Oklahoma,7715.0,0.3,4.3
2726,Tioga,New York,42.16852837,-76.30835812,161,24,0,Tioga,New York,50199.0,0.5,3.3
2727,Tioga,Pennsylvania,41.77255149,-77.25433032,30,2,0,Tioga,Pennsylvania,42284.0,0.5,4.2
2728,Tippah,Mississippi,34.76872156,-88.90988194,151,11,0,Tippah,Mississippi,22054.0,0.2,2.8
2729,Tippecanoe,Indiana,40.38872739,-86.89413959,795,10,0,Tippecanoe,Indiana,180952.0,3.0,3.3
2730,Tipton,Indiana,40.31123252,-86.05234925,36,1,0,Tipton,Indiana,15573.0,0.0,3.1
2731,Tipton,Tennessee,35.501942,-89.73694895,727,7,0,Tipton,Tennessee,61674.0,0.4,2.1
2732,Tishomingo,Mississippi,34.74023475,-88.23917219,111,1,0,Tishomingo,Mississippi,19539.0,0.4,1.4
2733,Titus,Texas,33.21339719,-94.96797273,985,6,0,Titus,Texas,32553.0,0.4,1.8
2734,Todd,Kentucky,36.8381152,-87.17878374,27,0,0,Todd,Kentucky,12524.0,0.1,3.5
2735,Todd,Minnesota,46.06996226,-94.89785296,404,2,0,Todd,Minnesota,24466.0,0.3,7.8
2736,Todd,South Dakota,43.19338568,-100.71955030000001,64,2,0,Todd,South Dakota,9942.0,1.0,11.7
2737,Tolland,Connecticut,41.85853803,-72.3308481,935,65,0,Tolland,Connecticut,151948.0,2.1,4.4
2738,Tom Green,Texas,31.40464436,-100.46244300000001,1160,7,0,Tom Green,Texas,115056.0,0.2,3.0
2739,Tompkins,New York,42.44945765,-76.47229843,186,0,0,Tompkins,New York,103855.0,6.3,5.7
2740,Tooele,Utah,40.44862644,-113.1295715,364,0,0,Tooele,Utah,60893.0,3.0,3.9
2741,Toole,Montana,48.65577551,-111.69424140000001,31,6,0,Toole,Montana,5150.0,0.0,7.1
2742,Toombs,Georgia,32.12059861,-82.32957247,342,5,0,Toombs,Georgia,27210.0,0.6,2.5
2743,Torrance,New Mexico,34.64048375,-105.8508949,49,1,0,Torrance,New Mexico,15853.0,0.0,11.6
2745,Towns,Georgia,34.91369188,-83.74107459999998,70,1,0,Towns,Georgia,10800.0,0.0,5.2
2746,Traill,North Dakota,47.45367788,-97.16323288,28,0,0,Traill,North Dakota,8077.0,0.1,5.1
2747,Transylvania,North Carolina,35.20383864,-82.79638423,58,1,0,Transylvania,North Carolina,32928.0,0.4,5.9
2749,Travis,Texas,30.33432034,-97.78535620000001,15445,172,0,Travis,Texas,1121645.0,3.5,7.4
2752,Trempealeau,Wisconsin,44.30360275,-91.35893614,187,0,0,Trempealeau,Wisconsin,29412.0,0.2,4.6
2753,Treutlen,Georgia,32.40422134,-82.56904553,52,2,0,Treutlen,Georgia,6762.0,0.4,2.2
2755,Trigg,Kentucky,36.80767017,-87.87333656,31,0,0,Trigg,Kentucky,14250.0,0.0,2.6
2756,Trimble,Kentucky,38.61056487,-85.33775972,16,0,0,Trimble,Kentucky,8783.0,0.0,2.3
2758,Trinity,Texas,31.0879489,-95.1367187,83,0,0,Trinity,Texas,14405.0,0.6,6.3
2759,Tripp,South Dakota,43.34459388,-99.8854891,19,0,0,Tripp,South Dakota,5504.0,2.5,11.1
2760,Troup,Georgia,33.03349196,-85.02812115,1767,38,0,Troup,Georgia,68867.0,0.3,1.5
2761,Trousdale,Tennessee,36.39026213,-86.16087954,1513,5,0,Trousdale,Tennessee,7884.0,0.1,1.8
2762,Trumbull,Ohio,41.31735028,-80.76109643,1071,78,0,Trumbull,Ohio,206373.0,0.4,2.5
2764,Tulare,California,36.22026558,-118.8020203,6209,153,0,Tulare,California,454033.0,0.7,3.1
2765,Tulsa,Oklahoma,36.11939621,-95.94013939,5448,78,0,Tulsa,Oklahoma,623335.0,0.7,3.8
2766,Tunica,Mississippi,34.64967704,-90.37481167,127,3,0,Tunica,Mississippi,10477.0,1.2,1.0
2767,Tuolumne,California,38.02644018,-119.95250929999999,76,0,0,Tuolumne,California,54079.0,0.3,8.0
2768,Turner,Georgia,31.71612656,-83.62069378,190,18,0,Turner,Georgia,8338.0,0.5,4.6
2769,Turner,South Dakota,43.3109081,-97.14865776,29,0,0,Turner,South Dakota,8302.0,0.1,7.5
2770,Tuscaloosa,Alabama,33.28726072,-87.52556818,2777,54,0,Tuscaloosa,Alabama,200458.0,0.4,2.5
2771,Tuscarawas,Ohio,40.44214695,-81.47226262,628,11,0,Tuscarawas,Ohio,92697.0,0.3,2.5
2772,Tuscola,Michigan,43.46606813,-83.41897025,243,27,0,Tuscola,Michigan,54420.0,0.0,3.6
2773,Twiggs,Georgia,32.67435595,-83.43078662,45,1,0,Twiggs,Georgia,8509.0,1.9,1.4
2774,Twin Falls,Idaho,42.35440512,-114.6685381,861,25,0,Twin Falls,Idaho,80004.0,0.4,3.7
2775,Tyler,Texas,30.77031716,-94.37690895,45,0,0,Tyler,Texas,21462.0,0.0,4.1
2777,Tyrrell,North Carolina,35.87147226,-76.17055253,61,1,0,Tyrrell,North Carolina,4152.0,0.0,1.8
2778,Uinta,Wyoming,41.2878183,-110.54757820000002,208,0,0,Uinta,Wyoming,20930.0,2.8,3.0
2779,Ulster,New York,41.89027881,-74.26252104,1872,88,0,Ulster,New York,181300.0,2.4,6.2
2780,Umatilla,Oregon,45.59073056,-118.7353826,1115,8,0,Umatilla,Oregon,76738.0,0.4,3.1
2828,Unicoi,Tennessee,36.10890856,-82.43709629,61,0,0,Unicoi,Tennessee,18069.0,1.3,3.4
2829,Union,Arkansas,33.16887091,-92.59746952,282,14,0,Union,Arkansas,40633.0,0.1,0.9
2830,Union,Florida,30.04412971,-82.37497443,120,2,0,Union,Florida,15191.0,0.6,3.3
2831,Union,Georgia,34.82995757,-83.98967069,120,4,0,Union,Georgia,21725.0,0.0,3.1
2832,Union,Illinois,37.47119609,-89.25548938,214,19,0,Union,Illinois,17551.0,0.7,5.2
2833,Union,Indiana,39.62550777,-84.92497066,15,0,0,Union,Indiana,7299.0,0.1,3.0
2834,Union,Iowa,41.0277278,-94.24234847,42,0,0,Union,Iowa,12575.0,0.5,5.8
2835,Union,Kentucky,37.66166713,-87.94300009,32,0,0,Union,Kentucky,15138.0,0.9,1.1
2836,Union,Louisiana,32.83121059,-92.3749373,483,28,0,Union,Louisiana,22533.0,0.7,2.7
2837,Union,Mississippi,34.49162015,-89.00776006,258,11,0,Union,Mississippi,27811.0,0.3,3.6
2838,Union,New Jersey,40.65835409,-74.30680092,16537,1344,0,Union,New Jersey,548744.0,10.5,3.7
2839,Union,New Mexico,36.48126404,-103.4709624,14,0,0,Union,New Mexico,4339.0,1.2,3.5
2840,Union,North Carolina,34.98960527,-80.52955873,1909,27,0,Union,North Carolina,213422.0,0.5,6.6
2841,Union,Ohio,40.30016061,-83.37239023,119,1,0,Union,Ohio,53470.0,0.2,6.4
2842,Union,Oregon,45.30915495,-118.0068979,372,2,0,Union,Oregon,25745.0,0.9,5.8
2843,Union,Pennsylvania,40.96188846,-77.05996014,105,2,0,Union,Pennsylvania,44958.0,0.1,8.9
2844,Union,South Carolina,34.68835752,-81.61730349,163,0,0,Union,South Carolina,28125.0,0.2,0.7
2845,Union,South Dakota,42.83112163,-96.6557828,156,1,0,Union,South Dakota,14842.0,0.0,3.9
2846,Union,Tennessee,36.28590426,-83.83651902,29,0,0,Union,Tennessee,19096.0,0.0,4.3
2847,Upshur,Texas,32.73706798,-94.93999853,107,0,0,Upshur,Texas,40096.0,0.3,4.1
2848,Upshur,West Virginia,38.89285061,-80.23689136,33,0,0,Upshur,West Virginia,24560.0,0.2,4.0
2849,Upson,Georgia,32.87920671,-84.30024826,393,45,0,Upson,Georgia,26528.0,0.5,2.0
2851,Utah,Utah,40.1166722,-111.6657662,5560,29,0,Utah,Utah,551957.0,1.8,6.1
2852,Uvalde,Texas,29.35739637,-99.76229172,259,2,0,Uvalde,Texas,26952.0,0.1,3.6
2853,Val Verde,Texas,29.89149232,-101.1525205,699,3,0,Val Verde,Texas,48980.0,0.2,4.4
2854,Valencia,New Mexico,34.71669834,-106.8103733,198,2,0,Valencia,New Mexico,76297.0,1.3,4.0
2855,Valley,Idaho,44.76728382,-115.5676773,26,0,0,Valley,Idaho,9720.0,1.0,7.4
2858,Van Buren,Arkansas,35.58095779,-92.51295036,37,2,0,Van Buren,Arkansas,17002.0,0.2,3.3
2859,Van Buren,Iowa,40.75326764,-91.95017958,21,1,0,Van Buren,Iowa,7432.0,1.4,4.6
2860,Van Buren,Michigan,42.25190229,-86.01939087,279,9,0,Van Buren,Michigan,75351.0,0.3,3.9
2861,Van Buren,Tennessee,35.69864497,-85.45221699,11,0,0,Van Buren,Tennessee,5596.0,0.2,7.3
2862,Van Wert,Ohio,40.8554138,-84.59111700000003,50,1,0,Van Wert,Ohio,28576.0,0.1,2.5
2863,Van Zandt,Texas,32.56483801,-95.83766469,209,3,0,Van Zandt,Texas,52736.0,0.1,4.4
2864,Vance,North Carolina,36.36880673,-78.40670845,589,40,0,Vance,North Carolina,44829.0,0.1,1.8
2865,Vanderburgh,Indiana,38.02658833,-87.58763124,858,6,0,Vanderburgh,Indiana,181305.0,1.8,2.8
2866,Venango,Pennsylvania,41.40323442,-79.75845449,46,0,0,Venango,Pennsylvania,53906.0,0.6,3.9
2867,Ventura,California,34.44465746,-119.09106129999999,4619,53,0,Ventura,California,840833.0,1.3,5.5
2868,Vermilion,Illinois,40.18417171,-87.73384359,90,2,0,Vermilion,Illinois,80368.0,0.7,2.9
2869,Vermilion,Louisiana,29.83517605,-92.30292538,609,8,0,Vermilion,Louisiana,59110.0,0.1,2.5
2870,Vermillion,Indiana,39.8523352,-87.46160542,20,0,0,Vermillion,Indiana,15860.0,0.8,2.4
2871,Vernon,Louisiana,31.10884837,-93.18153838,301,10,0,Vernon,Louisiana,52476.0,0.1,2.2
2872,Vernon,Missouri,37.8457799,-94.34127305,36,0,0,Vernon,Missouri,20878.0,0.3,4.9
2873,Vernon,Wisconsin,43.59422667,-90.8324691,42,0,0,Vernon,Wisconsin,30279.0,0.6,7.1
2874,Victoria,Texas,28.79780988,-96.96813006,1599,10,0,Victoria,Texas,90099.0,0.9,3.2
2875,Vigo,Indiana,39.42944561,-87.39169027,263,8,0,Vigo,Indiana,108268.0,1.0,1.9
2876,Vilas,Wisconsin,46.05467334,-89.51719204,17,0,0,Vilas,Wisconsin,21355.0,0.1,6.5
2877,Vinton,Ohio,39.25208988,-82.4831444,23,2,0,Vinton,Ohio,13234.0,0.0,1.9
2879,Volusia,Florida,29.05858895,-81.18263252,4163,78,0,Volusia,Florida,503719.0,0.9,5.0
2880,Wabash,Illinois,38.44272901,-87.84922065,23,0,0,Wabash,Illinois,11652.0,0.3,3.2
2881,Wabash,Indiana,40.84704239,-85.79328272,120,3,0,Wabash,Indiana,32358.0,0.5,2.7
2882,Wabasha,Minnesota,44.28424356,-92.23121312,44,0,0,Wabasha,Minnesota,21381.0,2.2,5.7
2883,Wabaunsee,Kansas,38.95471985,-96.20350509,37,0,0,Wabaunsee,Kansas,6997.0,0.4,6.6
2884,Wadena,Minnesota,46.58589171,-94.96968506,18,0,0,Wadena,Minnesota,13759.0,0.8,4.7
2885,Wagoner,Oklahoma,35.96024096,-95.51911308,400,19,0,Wagoner,Oklahoma,75391.0,0.1,3.3
