,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,lat,long
6973,215000.0,4,1.75,1630,8000,1.0,3,7,1959,47.3948,-122.201
6974,275000.0,3,2.25,1620,6415,2.0,4,7,1989,47.3577,-122.038
6976,415000.0,4,2.5,2150,8173,2.0,3,8,1987,47.511,-122.153
6977,690000.0,3,2.0,1770,1800,3.0,3,8,1999,47.6102,-122.314
6978,320000.0,4,2.75,2110,13260,1.0,4,7,1979,47.4513,-122.16
6979,750000.0,3,1.75,1590,8285,1.0,4,8,1956,47.5855,-122.194
6980,355000.0,3,2.25,1370,1524,3.0,3,8,2005,47.6982,-122.347
6981,246000.0,3,1.75,1390,7399,1.0,4,7,1975,47.4183,-122.182
6983,744000.0,3,2.5,2670,12187,2.0,3,8,1986,47.6677,-122.15
6984,1210000.0,3,3.75,5400,24740,2.0,3,11,1997,47.6426,-121.955
6985,217000.0,3,2.0,1690,6750,1.0,3,7,1977,47.3021,-122.375
6987,515000.0,2,1.5,1400,5000,1.0,4,7,1904,47.6681,-122.362
6988,594000.0,4,1.75,2140,8000,1.0,4,8,1965,47.622,-122.139
6989,303100.0,3,1.5,1640,5650,1.0,3,8,1952,47.509,-122.251
6990,430000.0,3,1.75,1720,15225,1.0,4,7,1970,47.579,-122.051
6991,708000.0,5,3.25,3060,11778,2.0,3,8,2004,47.7212,-122.222
6992,221000.0,3,1.0,1150,7260,1.0,3,7,1959,47.7344,-122.333
6993,325000.0,3,2.5,2000,7205,2.0,3,8,1998,47.3499,-122.302
6994,1295650.0,0,0.0,4810,28008,2.0,3,12,1990,47.6642,-122.069
6995,385000.0,3,1.75,1560,5950,1.0,4,6,1944,47.719,-122.307
6996,359500.0,3,2.5,2070,4689,2.0,3,8,2013,47.3545,-122.056
6997,433000.0,3,2.0,1920,7200,1.0,3,7,1984,47.7703,-122.265
6998,525000.0,2,1.0,1000,4950,1.0,3,7,1948,47.5671,-122.394
7000,595000.0,4,2.0,3090,87120,1.0,4,7,1974,47.7275,-122.122
7001,560000.0,4,1.5,1790,3420,1.0,4,7,1923,47.6489,-122.337
7002,2175000.0,4,3.0,4750,21701,1.5,5,11,1976,47.6454,-122.218
7003,513000.0,4,2.0,2090,4000,1.0,3,7,1951,47.6751,-122.379
7004,365000.0,2,1.0,680,2550,1.0,4,5,1901,47.6767,-122.388
7005,368000.0,4,1.75,2100,11942,1.0,3,7,1964,47.55,-122.356
7006,870000.0,4,2.75,2840,4000,1.5,5,8,1912,47.5846,-122.291
7007,225000.0,3,2.25,1470,6808,1.0,3,7,1984,47.2884,-122.365
7009,177000.0,3,1.75,1150,8079,1.0,4,7,1983,47.3766,-122.18
7010,465000.0,3,1.5,1460,9879,1.0,3,7,1956,47.6346,-122.127
7012,149000.0,3,1.0,1090,2800,1.0,3,6,1969,47.3162,-122.183
7014,725000.0,3,2.0,2110,5800,1.5,4,7,1927,47.6645,-122.342
7015,413900.0,4,2.25,1770,5236,2.0,3,7,2007,47.5137,-122.189
7016,199950.0,3,1.5,1510,6600,1.0,3,6,1938,47.4821,-122.331
7017,400000.0,1,1.0,530,13679,1.0,4,6,1949,47.6422,-121.954
7018,870000.0,3,1.5,2420,5000,2.0,4,8,1925,47.6744,-122.353
7019,292000.0,5,2.5,2490,7666,1.0,4,7,1989,47.4022,-122.171
7020,225000.0,3,1.0,990,8012,1.0,4,7,1966,47.4557,-122.181
7021,466750.0,4,2.0,1730,9139,2.0,3,8,1957,47.7181,-122.316
7022,330000.0,2,1.5,1440,11954,1.0,4,8,1978,47.2909,-122.219
7023,770000.0,7,2.25,3260,8145,2.0,5,8,1967,47.6336,-122.115
7025,378800.0,5,2.5,2740,5400,2.0,3,8,2005,47.4036,-122.205
7026,795000.0,3,2.75,2940,12487,2.0,3,10,1997,47.5879,-121.973
7027,460000.0,3,2.0,1200,7320,1.0,3,7,1955,47.6986,-122.286
7028,567000.0,3,2.5,2070,10908,2.0,3,8,1986,47.5665,-122.023
7029,209950.0,3,1.75,1570,15570,1.0,3,7,1981,47.3207,-122.362
7030,415000.0,2,1.0,1050,60113,1.0,4,7,1943,47.3226,-122.287
7031,424500.0,4,1.5,1830,6985,1.0,3,7,1967,47.7494,-122.236
7032,261000.0,2,1.0,970,12500,1.0,3,6,1941,47.5102,-122.33
7033,365000.0,3,2.5,2200,9696,2.0,3,8,1987,47.4197,-122.205
7034,631000.0,4,2.0,1930,3240,1.5,4,7,1911,47.6156,-122.299
7036,584000.0,3,2.5,1790,3962,2.0,3,8,1992,47.6894,-122.391
7037,310000.0,3,1.75,1560,82328,1.0,3,7,1974,47.3674,-122.503
7038,717000.0,4,2.5,2780,7985,2.0,4,10,1992,47.5608,-122.016
7039,667000.0,3,1.5,1720,8100,2.0,3,8,1907,47.6746,-122.4
7040,190000.0,3,1.0,1640,8100,1.0,3,6,1939,47.482,-122.34
7041,430000.0,3,2.0,1730,9000,1.0,3,8,1978,47.5202,-122.047
7042,213000.0,2,1.0,740,7380,1.0,4,6,1951,47.4481,-122.278
7043,475000.0,3,2.5,2280,3710,1.0,3,8,1990,47.735,-122.159
7045,715000.0,3,2.5,2550,13458,2.0,3,9,1990,47.5586,-122.121
7046,845000.0,4,3.5,3350,19487,1.0,3,11,1992,47.5796,-121.998
7048,390000.0,4,3.0,2860,5724,1.0,3,7,1983,47.5427,-122.302
7049,328000.0,4,1.75,1990,7194,1.0,4,8,1978,47.4417,-122.135
7050,239999.0,3,2.75,1740,8436,1.0,3,7,1967,47.3456,-122.305
7051,225000.0,3,2.0,1460,7740,1.0,3,7,1968,47.3467,-122.306
7053,940000.0,4,2.75,3270,9231,2.0,3,10,1995,47.6539,-122.121
7054,465000.0,3,1.0,1210,4872,1.0,4,6,1949,47.5551,-122.273
7055,241000.0,3,2.0,1770,7000,1.0,3,7,1986,47.3321,-122.261
7056,307550.0,4,2.5,1980,5909,2.0,3,8,2003,47.3913,-122.185
7058,647000.0,4,2.5,3040,6887,2.0,3,8,1999,47.6073,-122.015
7059,780000.0,4,2.75,3640,231739,1.5,3,10,1999,47.5078,-122.018
7060,517500.0,3,2.5,1810,4332,2.0,3,8,1992,47.5776,-121.996
7061,295000.0,3,2.0,1380,8682,1.0,4,7,1966,47.4238,-122.322
7062,560000.0,4,1.5,1810,3400,2.0,3,8,1926,47.6264,-122.302
7063,319450.0,5,2.0,2250,5472,1.5,5,7,1930,47.3065,-122.219
7065,340000.0,4,3.0,2380,20277,1.0,3,8,1999,47.3046,-122.392
7066,249950.0,3,1.0,1370,11658,1.0,4,6,1958,47.4576,-122.182
7067,499950.0,3,1.0,1830,3000,1.5,3,7,1926,47.6619,-122.351
7068,1038000.0,4,1.75,1440,13296,1.0,4,8,1967,47.634,-122.204
7070,875000.0,4,2.5,3230,256132,2.0,3,9,2006,47.6544,-121.998
7071,678000.0,3,1.75,1670,7210,1.0,5,8,1967,47.6344,-122.116
7072,360000.0,2,1.0,780,4200,1.0,3,6,1920,47.5381,-122.267
7073,354900.0,3,1.0,1720,16552,1.0,4,7,1971,47.4772,-122.153
7074,632000.0,5,2.5,2260,10087,1.0,3,8,1967,47.5982,-122.128
7075,350000.0,3,1.75,1480,9375,1.0,4,7,1957,47.5076,-122.366
7078,481000.0,4,2.5,2286,8269,2.0,3,8,2002,47.5174,-122.194
7079,485000.0,3,2.5,1500,5412,1.0,5,7,1920,47.5499,-122.394
7080,477000.0,3,2.5,1740,4960,2.0,3,8,1992,47.5772,-121.998
7081,560000.0,5,2.5,2880,9000,1.0,5,8,1966,47.5456,-122.179
7082,600000.0,6,3.0,2600,9350,1.0,4,8,1963,47.6198,-122.105
7083,622500.0,5,2.75,3320,23760,2.0,4,8,1975,47.7498,-122.146
7084,410000.0,2,2.25,1660,2128,2.0,4,8,1974,47.7528,-122.252
7085,318200.0,3,2.5,1990,3644,2.0,3,7,2010,47.3531,-122.017
7086,289000.0,3,2.0,1680,8424,1.0,3,7,1993,47.1969,-122.011
7087,263000.0,3,1.75,1570,7775,2.0,3,7,1982,47.3876,-122.216
7088,240000.0,3,1.0,1150,4825,1.0,4,6,1957,47.5321,-122.029
7089,281500.0,3,1.0,1270,7500,1.0,3,7,1953,47.4921,-122.339
7090,587206.0,3,3.5,1890,1710,2.0,3,8,1999,47.6592,-122.349
7091,482000.0,2,2.25,1350,1248,2.0,3,7,2000,47.6399,-122.32
7092,485000.0,3,1.75,1650,9500,1.0,3,8,1967,47.631,-122.098
7093,309000.0,3,2.5,1450,11480,2.0,3,7,1990,47.672,-121.864
7094,221000.0,3,2.25,1640,7350,1.0,3,7,1984,47.2625,-122.3
7095,700000.0,3,2.5,2030,8398,2.0,4,9,1975,47.6272,-122.095
7098,395000.0,4,3.0,1980,7931,1.0,4,7,1983,47.7513,-122.334
7099,237950.0,2,1.75,1460,7926,1.0,4,7,1987,47.3665,-122.092
7101,199950.0,2,1.0,1010,10057,1.0,3,6,1961,47.3286,-122.336
7103,515000.0,2,1.0,1060,4960,1.0,3,7,1926,47.6896,-122.331
7104,470000.0,3,1.5,1510,8000,1.0,4,7,1956,47.5865,-122.135
7105,330000.0,2,1.0,880,4000,1.0,3,6,1937,47.6931,-122.379
7106,284000.0,3,2.5,2150,9375,1.0,3,8,1968,47.4578,-122.274
7107,295000.0,3,2.5,1660,8125,1.0,3,7,1999,47.4373,-122.333
7109,350000.0,3,1.0,1370,8162,1.5,3,6,1949,47.7263,-122.289
7110,240000.0,3,2.25,1460,5818,1.0,3,7,1986,47.3113,-122.358
7111,419900.0,3,1.5,1450,7000,1.0,3,7,1955,47.5983,-122.15
7112,528000.0,3,2.0,1560,6300,1.0,3,7,1924,47.5407,-122.379
7113,481000.0,4,2.5,2480,9869,1.0,4,8,1963,47.7612,-122.229
7114,304700.0,2,1.0,740,5995,1.0,4,7,1949,47.7291,-122.337
7115,715000.0,4,2.5,2927,12171,2.0,3,10,1998,47.5948,-121.983
7117,215000.0,3,1.5,1240,9405,1.0,4,7,1966,47.3727,-122.162
7118,300000.0,6,2.0,2040,10812,1.0,4,5,1943,47.4919,-122.181
7119,346000.0,3,1.75,1270,8100,1.0,3,6,1950,47.4828,-122.344
7121,500000.0,3,1.75,1700,6120,1.0,3,7,1952,47.5807,-122.397
7123,519900.0,4,2.0,1820,9350,1.0,4,8,1967,47.6288,-122.098
7124,378500.0,2,1.0,880,6171,1.0,4,7,1949,47.7262,-122.285
7125,314500.0,3,1.75,1870,12381,1.0,4,8,1957,47.3358,-122.32
7126,499950.0,3,1.5,1350,9315,1.0,3,7,1968,47.6587,-122.124
7128,630000.0,3,2.5,2460,38794,2.0,3,9,1999,47.7602,-122.022
7129,360000.0,4,1.5,1720,6417,1.0,3,7,1953,47.7268,-122.311
7130,460000.0,2,1.5,2730,19877,1.0,4,8,1976,47.7698,-121.898
7133,445000.0,2,1.0,930,3150,1.0,5,6,1918,47.6783,-122.298
7136,222000.0,3,1.0,1460,8400,1.0,4,6,1962,47.3086,-122.365
7137,510000.0,5,3.25,3400,4499,2.0,3,8,2005,47.5385,-121.88
7138,500000.0,5,3.0,2920,11440,2.0,3,8,2003,47.7607,-122.354
7139,605000.0,2,1.0,910,3600,1.0,4,7,1909,47.6341,-122.361
7140,393000.0,3,2.0,1320,10720,2.0,3,8,1981,47.6203,-122.037
7141,725000.0,4,2.5,2490,5170,2.0,4,9,2000,47.6836,-122.162
7142,320000.0,3,1.75,2220,11646,1.0,3,7,1950,47.7762,-122.27
7143,210000.0,4,1.5,1130,7840,1.0,4,7,1970,47.2986,-122.377
7144,419900.0,4,2.5,2750,5767,2.0,3,9,2005,47.3595,-122.038
7145,410000.0,4,2.5,2240,4447,2.0,3,7,2006,47.4868,-122.159
7147,605000.0,2,2.0,1270,5500,1.5,4,8,1921,47.6121,-122.294
7148,738000.0,3,1.75,1520,5500,1.5,5,7,1936,47.5839,-122.383
7149,725000.0,6,3.0,2480,12000,2.0,3,8,1972,47.6131,-122.145
7150,255000.0,2,1.0,960,20954,1.0,3,7,1977,47.4485,-121.774
7151,303000.0,3,2.25,1340,873,3.0,3,8,2009,47.7325,-122.343
7152,394950.0,3,2.5,1090,7700,1.0,4,7,1957,47.607,-122.12
7153,530000.0,4,3.0,2240,5580,2.0,5,7,1949,47.5598,-122.27
7154,475000.0,4,2.5,3740,8700,1.0,3,10,2004,47.4587,-122.117
7155,250000.0,4,2.5,1800,8100,2.0,3,7,1998,47.3611,-122.047
7156,180000.0,3,1.0,780,3540,1.0,2,6,1920,47.565,-122.291
7158,390000.0,4,2.0,1900,76877,1.0,3,8,2004,47.3491,-122.113
7159,430000.0,4,1.75,1570,7650,1.0,3,7,1975,47.6801,-122.106
7161,660000.0,3,3.5,2740,3785,2.0,3,9,2001,47.7195,-122.182
7162,515000.0,3,1.75,1570,10939,1.0,3,8,1974,47.6389,-122.102
7163,482500.0,3,2.0,1330,6490,1.0,4,7,1954,47.7181,-122.308
7164,305000.0,2,1.5,1140,2980,2.0,3,7,1988,47.5707,-122.018
7165,835000.0,4,2.75,1550,4000,1.5,3,9,1930,47.6596,-122.28
7166,237000.0,3,2.0,1290,7952,1.0,3,7,1998,47.3867,-122.19
7167,445000.0,2,1.5,1510,2001,2.0,4,8,1985,47.6211,-122.153
7168,710000.0,4,2.5,2720,8000,1.0,4,7,1955,47.5237,-122.391
7169,180000.0,3,1.0,840,5700,1.0,4,5,1945,47.3948,-122.028
7170,280017.0,3,2.5,1850,8770,2.0,3,8,1996,47.2091,-122.009
7171,436500.0,4,2.5,2290,11173,2.0,4,8,1988,47.4314,-122.164
7172,1255000.0,4,2.5,3200,7535,2.0,3,9,2006,47.666,-122.276
7173,420000.0,3,2.25,1800,9800,1.0,4,7,1959,47.7393,-122.244
7174,205000.0,3,1.0,860,7467,1.0,3,6,1944,47.4947,-122.237
7175,570000.0,3,1.5,1980,10203,1.0,4,7,1946,47.3402,-122.046
7176,565000.0,4,1.75,2140,7102,1.0,4,7,1948,47.7042,-122.37
7177,287000.0,2,2.5,2410,7500,1.0,3,7,1978,47.3078,-122.374
7178,260000.0,4,1.75,1650,7276,1.0,3,7,1977,47.7721,-122.206
7179,470000.0,4,1.75,1650,7276,1.0,3,7,1977,47.7721,-122.206
7180,700000.0,3,2.5,2410,9916,2.0,4,10,1989,47.6911,-122.103
7181,249000.0,3,1.75,1520,7500,1.0,3,8,1985,47.2646,-122.219
7182,568000.0,3,1.75,2050,3520,1.0,4,7,1977,47.5536,-122.399
7183,500000.0,4,1.0,1720,4011,1.5,4,7,1904,47.6719,-122.396
7184,358000.0,5,2.5,2390,8775,1.0,4,7,1980,47.4639,-122.17
7185,225000.0,3,2.5,1680,6755,2.0,3,8,1994,47.3293,-122.17
7186,275500.0,3,1.0,1060,7246,1.0,4,6,1981,47.4936,-122.165
7187,495000.0,3,2.5,1860,3150,2.0,3,8,2001,47.719,-122.182
7188,758800.0,5,2.25,1750,5000,1.0,3,8,1940,47.6589,-122.276
7189,280000.0,3,1.75,1480,8165,1.0,4,7,1985,47.3624,-122.079
7190,380500.0,3,2.5,1900,7361,2.0,3,8,1994,47.4324,-122.191
7193,630000.0,4,2.5,1910,1502,3.0,3,8,2014,47.6747,-122.393
7194,875000.0,3,2.0,2010,4000,1.0,5,7,1915,47.6638,-122.329
7195,457500.0,3,1.0,960,4600,1.5,4,6,1927,47.5553,-122.286
7196,900000.0,2,1.0,1240,5500,1.0,3,7,1954,47.6461,-122.317
7197,235000.0,2,2.0,870,6450,1.0,4,6,1954,47.5354,-122.278
7198,410000.0,3,2.0,1400,45738,2.0,4,8,1981,47.3624,-122.455
7199,355000.0,3,3.0,1850,9600,1.0,3,7,1981,47.7717,-122.25
7201,467500.0,3,1.75,2260,8512,1.0,3,7,1948,47.7129,-122.304
7202,500000.0,4,4.5,2690,7350,1.5,5,7,1949,47.7062,-122.311
7204,277000.0,3,1.0,1140,8144,1.0,3,7,1956,47.7464,-122.317
7205,630000.0,4,2.25,2900,9680,2.0,3,7,1947,47.7037,-122.308
7206,628000.0,5,2.75,2830,11795,1.0,4,7,1960,47.5828,-122.118
7207,655000.0,5,2.5,2560,46786,2.0,3,8,1995,47.7125,-121.915
7208,170000.0,2,1.0,1240,9900,1.0,3,7,1950,47.4862,-122.326
7210,615000.0,4,2.75,3120,34040,2.0,3,9,1997,47.3431,-122.03
7211,165000.0,3,1.0,970,6600,1.0,3,7,1965,47.4836,-122.332
7212,243500.0,4,2.5,2300,15188,2.0,4,7,1966,47.3683,-122.164
7213,304000.0,2,1.5,950,676,2.0,3,7,2003,47.6005,-122.306
7214,369000.0,3,1.5,2110,5195,1.0,3,7,1959,47.5283,-122.286
7215,779950.0,4,2.75,2990,4298,2.0,3,9,2014,47.7101,-122.108
7216,605000.0,4,2.25,2940,48788,1.0,5,7,1961,47.7422,-122.245
7217,292500.0,4,2.5,1860,8709,2.0,3,8,1994,47.3289,-122.17
7218,500007.0,2,1.75,1820,6050,1.0,3,7,1950,47.6928,-122.323
7219,449999.0,4,2.5,1950,4947,2.0,3,8,2000,47.5042,-122.193
7220,355000.0,4,2.5,1890,7867,2.0,3,8,1996,47.3788,-122.031
7221,258000.0,4,3.0,2710,7199,1.0,4,7,1967,47.3789,-122.213
7222,380000.0,4,2.25,2150,20181,1.0,3,7,1963,47.7627,-122.245
7223,650000.0,4,3.0,3720,57499,1.0,3,9,2003,47.6469,-121.897
7224,456500.0,4,2.5,2580,11780,2.0,3,9,2003,47.3658,-122.04
7225,259950.0,4,2.0,1540,10212,1.5,5,7,1948,47.2056,-121.999
7226,123000.0,2,1.0,1050,6600,1.5,3,6,1964,47.4828,-122.324
7227,520000.0,3,2.25,1210,1250,3.0,3,8,2014,47.6722,-122.384
7228,506000.0,4,2.25,2040,12000,1.0,4,7,1963,47.7362,-122.241
7229,425000.0,3,1.0,980,4800,1.5,3,7,1926,47.5663,-122.274
7230,438000.0,5,2.5,1990,6840,2.0,4,7,1974,47.7162,-122.166
7231,1490000.0,4,2.5,2420,18480,1.0,4,9,1967,47.6214,-122.227
7232,375000.0,4,2.0,1240,3000,1.0,3,7,1908,47.6076,-122.298
7233,337500.0,3,2.25,1530,6600,1.0,4,7,1968,47.462,-122.188
7234,300000.0,4,2.25,2080,7700,1.0,3,7,1968,47.4349,-122.17
7235,627000.0,5,3.25,3570,5425,2.0,3,7,2005,47.5933,-122.007
7236,1400000.0,5,4.25,4230,6907,2.0,3,10,2008,47.6866,-122.205
7237,674725.0,4,2.5,2700,10160,2.0,3,9,1988,47.5685,-122.012
7238,325000.0,3,2.75,2200,7000,1.0,4,7,1977,47.4574,-122.169
7239,230000.0,5,2.0,1210,12538,2.0,3,7,1982,47.2848,-122.361
7242,560000.0,3,2.75,1370,1193,3.0,3,8,2003,47.67,-122.392
7243,444000.0,4,3.0,2800,7198,2.0,3,8,2002,47.3538,-122.013
7244,325000.0,3,1.5,1060,7488,1.0,5,7,1977,47.5549,-122.356
7245,118125.0,2,1.0,790,7153,1.0,4,6,1944,47.4869,-122.324
7246,212000.0,2,1.0,790,7153,1.0,4,6,1944,47.4869,-122.324
7247,428900.0,4,2.5,2820,5056,2.0,3,9,2006,47.3591,-122.038
7249,416000.0,3,1.5,1110,9762,1.0,4,7,1963,47.676,-122.15
7250,950000.0,4,3.0,3230,438213,2.0,3,9,1999,47.4141,-122.47
7251,204000.0,3,1.5,1460,7140,1.0,4,7,1980,47.3954,-122.191
7253,878000.0,4,2.5,3480,13421,2.0,3,11,1995,47.5504,-122.097
7255,350000.0,2,1.0,840,5551,1.0,3,6,1952,47.5354,-122.28
7256,659500.0,3,1.75,1820,5500,1.0,4,8,1957,47.6737,-122.283
7257,395000.0,3,2.5,1630,15200,1.0,3,7,1988,47.7454,-122.103
7259,410000.0,3,2.0,1750,2550,1.0,3,7,1955,47.7329,-122.343
7260,710000.0,4,3.0,2750,7500,1.0,5,8,1966,47.7134,-122.361
7261,175000.0,1,1.0,620,8685,1.0,4,5,1976,47.4095,-122.29
7262,508800.0,3,2.0,1720,10098,1.0,4,8,1981,47.6231,-122.043
7264,245100.0,3,1.75,1300,7958,1.0,3,7,1996,47.3162,-122.194
7265,540000.0,3,2.5,1970,14876,1.0,3,7,1981,47.5031,-122.372
7266,415000.0,3,1.5,1740,9046,1.0,3,7,1956,47.7402,-122.255
7267,469500.0,4,2.75,1930,13041,1.0,4,8,1980,47.7502,-122.085
7268,195000.0,3,1.75,1190,14777,1.0,4,7,1965,47.2933,-122.377
7270,1450000.0,4,3.5,4360,24603,2.0,3,12,1998,47.6035,-122.005
7272,1065000.0,4,3.75,4260,9800,2.0,3,10,2008,47.6739,-122.172
7273,555500.0,2,1.0,920,10000,1.0,4,7,1981,47.6938,-122.21
7274,440000.0,3,1.0,1040,4000,1.0,3,7,1950,47.6178,-122.292
7276,693000.0,3,2.5,2460,12028,2.0,3,9,1996,47.691,-122.095
7278,700000.0,3,2.5,2060,10650,1.0,5,8,1976,47.5627,-122.137
7280,800000.0,6,4.25,5480,189050,2.0,4,10,1991,47.412,-122.168
7282,600000.0,3,2.5,1350,187313,1.0,4,7,1997,47.7369,-122.049
7284,506000.0,2,1.0,1570,8210,1.0,4,8,1952,47.7221,-122.371
7286,654000.0,3,2.5,2570,5500,1.0,4,7,1961,47.6417,-122.397
7287,710000.0,2,1.0,1210,6000,1.0,4,7,1942,47.6482,-122.402
7288,620000.0,4,2.25,1530,7845,1.0,4,7,1981,47.5589,-122.082
7289,390000.0,3,2.0,1510,10827,2.0,3,7,1984,47.654,-122.127
7290,550000.0,3,2.25,1720,9600,1.0,4,7,1967,47.6581,-122.126
7292,465000.0,4,2.5,3030,47958,1.0,3,8,1980,47.4598,-122.004
7293,279900.0,3,2.0,1410,6600,1.0,4,7,1990,47.3596,-122.089
7294,700000.0,2,1.75,1679,577605,2.0,3,9,2001,47.463,-122.475
7295,395000.0,4,1.0,1980,10350,1.0,4,7,1968,47.5226,-122.045
7296,375000.0,4,2.5,1900,9428,2.0,3,8,1978,47.7628,-122.244
7297,547000.0,4,1.0,1720,2800,1.5,4,7,1926,47.6743,-122.299
7298,525000.0,5,3.25,2480,10277,2.0,5,8,1993,47.7726,-122.286
7299,285000.0,3,1.0,1210,4731,1.5,3,7,1901,47.6865,-122.397
7300,570000.0,2,1.75,1540,4025,1.0,4,7,1908,47.5876,-122.391
7301,409000.0,3,2.5,2740,9168,2.0,3,9,1991,47.3835,-122.148
7302,260000.0,4,2.5,1811,4381,2.0,3,8,2007,47.454,-122.19
7303,348000.0,4,2.5,2720,7697,1.0,4,8,1987,47.4391,-122.161
7304,389000.0,4,1.0,1520,9800,1.5,4,7,1971,47.7303,-122.236
7305,445000.0,4,2.75,2160,7200,1.0,4,7,1976,47.7177,-122.224
7306,400000.0,3,1.75,1390,4602,1.0,3,7,1981,47.6944,-122.366
7307,302000.0,4,2.5,1740,7895,2.0,3,7,1999,47.3401,-122.282
7308,798000.0,3,2.5,2849,9588,2.0,3,10,2001,47.6487,-122.079
7309,335000.0,2,1.0,1440,8842,1.0,3,7,1950,47.7443,-122.325
7310,585000.0,4,2.5,3000,6892,2.0,3,8,2005,47.7623,-122.165
7311,2500000.0,4,4.0,3330,24354,1.0,4,10,1961,47.5708,-122.192
7314,295000.0,3,2.5,1500,3060,2.0,3,7,1994,47.5605,-122.117
7315,265000.0,4,1.5,2050,7100,1.0,3,7,1963,47.3395,-122.28
7316,330000.0,4,2.0,1180,7275,1.0,3,7,1965,47.7301,-122.2
7317,286000.0,4,1.5,1600,5750,2.0,4,6,1902,47.5437,-122.28
7318,305000.0,3,2.5,1260,895,3.0,3,7,2009,47.7072,-122.336
7319,970000.0,2,1.0,1290,5376,1.0,3,6,1945,47.6966,-122.315
7320,525000.0,4,2.0,2680,14157,1.0,3,8,1966,47.4286,-122.292
7321,355000.0,3,1.75,2370,9750,1.0,4,7,1979,47.4459,-121.773
7322,469950.0,5,2.5,2310,8303,1.0,3,7,1975,47.7212,-122.211
7323,435000.0,4,1.0,1450,8800,1.0,4,7,1954,47.5746,-122.135
7324,363500.0,4,2.5,2680,7700,2.0,4,8,1990,47.4094,-122.17
7325,595000.0,2,1.5,1030,4500,1.0,3,7,1924,47.6455,-122.352
7326,275000.0,3,1.0,1320,11090,1.0,3,7,1955,47.7748,-122.304
7327,295000.0,2,1.0,670,7952,1.0,4,6,1942,47.5124,-122.372
7328,345000.0,3,2.25,2670,37089,2.0,3,9,1990,47.3347,-122.077
7329,485000.0,3,2.25,2440,47916,2.0,3,8,1991,47.6347,-121.958
7330,1245000.0,5,2.5,3370,8113,2.0,3,9,2005,47.5812,-122.196
7331,340500.0,2,1.0,940,5413,1.0,3,7,1923,47.6956,-122.304
7332,280000.0,3,1.0,1100,5132,1.0,3,6,1948,47.7011,-122.336
7333,449888.0,3,2.25,2520,78408,2.0,3,9,1988,47.3514,-122.279
7334,483000.0,2,1.75,1400,4720,1.0,4,7,1927,47.5705,-122.392
7335,445500.0,3,1.75,1880,9360,1.0,4,7,1941,47.7131,-122.283
7336,379900.0,5,3.5,2800,7350,2.0,3,7,1995,47.5273,-122.345
7337,599950.0,4,3.5,2500,3080,2.0,3,8,2008,47.6749,-122.14
7338,215000.0,3,1.0,810,5240,1.0,3,6,1942,47.4734,-122.35
7339,263000.0,3,2.5,1720,6847,2.0,3,7,1987,47.3266,-122.272
7340,565000.0,4,1.0,2170,12100,1.0,5,7,1961,47.6893,-122.164
7341,950000.0,5,3.0,4530,258746,1.5,4,9,2003,47.7702,-122.066
7342,395000.0,4,1.0,1440,8320,1.5,3,7,1946,47.7529,-122.318
7345,330000.0,3,2.5,1676,18778,2.0,3,7,1997,47.6521,-121.905
7346,1525000.0,4,3.75,5850,35070,2.0,4,12,1990,47.5485,-122.124
7347,323000.0,3,1.75,1910,8329,1.0,3,8,2004,47.19,-122.016
7348,554000.0,2,2.0,1670,4996,1.0,3,8,2004,47.7141,-122.031
7349,500000.0,3,2.0,2050,11454,1.0,3,8,1987,47.6389,-122.11
7350,775000.0,5,3.5,3730,16679,1.0,3,10,1990,47.5987,-122.029
7351,340000.0,4,1.75,1800,5210,1.0,5,7,1979,47.5298,-122.28
7352,560000.0,4,1.75,2230,6838,1.0,3,7,1985,47.5742,-122.118
7353,304000.0,3,2.5,1670,5298,2.0,3,8,2002,47.3925,-122.165
7354,279900.0,3,1.0,1400,10800,1.0,3,6,1962,47.719,-122.202
7355,315000.0,5,3.0,2110,10766,2.0,3,7,2005,47.3599,-122.176
7357,325000.0,3,1.75,2420,14862,1.0,3,8,1977,47.3301,-122.365
7358,786000.0,4,3.5,3320,8808,2.0,3,9,2005,47.592,-121.989
7359,384000.0,5,2.75,3220,8160,2.0,3,9,1999,47.3154,-122.254
7361,700000.0,3,2.5,2490,23891,2.0,3,9,1993,47.6716,-122.029
7362,269500.0,3,2.0,1640,8395,1.0,4,7,1991,47.348,-122.035
7363,269000.0,3,2.25,1420,7297,1.0,3,7,1984,47.4046,-122.194
7364,749950.0,4,2.5,3340,123600,2.0,3,10,2005,47.6101,-121.955
7365,325000.0,3,2.75,1580,4007,2.0,3,7,2001,47.7367,-121.969
7367,406000.0,3,1.5,1370,7853,1.0,4,7,1962,47.5409,-122.18
7368,650000.0,4,2.5,2840,9354,2.0,3,10,1990,47.6274,-122.04
7371,395000.0,2,1.0,980,5100,1.0,4,6,1907,47.6824,-122.38
7372,609000.0,6,3.0,2470,9267,2.0,3,8,1982,47.6025,-122.152
7374,190000.0,3,2.25,1590,11745,1.0,3,7,1978,47.3553,-122.28
7377,740000.0,3,1.5,1630,4080,1.5,4,8,1927,47.6756,-122.308
7379,713000.0,3,2.75,2310,1850,2.0,3,10,2011,47.5304,-122.073
7381,460000.0,3,1.75,1660,9900,2.0,3,8,1978,47.6704,-122.184
