,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
5533,40.68163,-73.98088,4.110873864173311,1,1,0.02,1,0,0,1,0
5534,40.67918,-73.95318,4.836281906951478,2,1,0.02,1,0,0,1,0
5535,40.71908,-73.95675,4.795790545596741,2,135,2.32,1,66,1,0,0
5536,40.704570000000004,-74.00733000000001,4.51085950651685,1,8,0.14,2,0,0,0,1
5537,40.81586,-73.94117,4.867534450455582,5,91,1.63,2,260,1,0,0
5538,40.74561,-73.88514,4.3694478524670215,2,133,2.26,5,107,1,0,0
5540,40.729240000000004,-74.00148,4.605170185988092,2,21,0.36,1,268,0,1,0
5541,40.87786,-73.87640999999999,3.9318256327243257,1,108,1.84,1,261,0,1,0
5543,40.85696,-73.91439,3.871201010907891,2,122,2.15,4,71,0,1,0
5544,40.68693,-73.95725,5.017279836814924,5,18,2.57,3,254,1,0,0
5545,40.57718,-74.13981,5.303304908059076,2,49,0.92,1,360,1,0,0
5546,40.66649,-73.92855,4.836281906951478,2,130,2.23,1,293,1,0,0
5547,40.674409999999995,-73.92371,4.110873864173311,6,144,2.5,2,59,1,0,0
5549,40.62918,-73.96348,4.61512051684126,3,9,0.16,1,0,1,0,0
5550,40.76269,-73.90816,4.605170185988092,1,15,0.26,1,322,0,1,0
5551,40.83428,-73.94738000000001,4.330733340286331,2,25,0.53,1,198,0,1,0
5552,40.70588,-73.95421999999999,4.948759890378168,5,1,0.02,6,185,0,1,0
5553,40.83331,-73.91741999999999,4.51085950651685,30,1,0.04,1,358,1,0,0
5554,40.75974,-73.9866,4.0943445622221,2,58,0.99,1,345,0,0,1
5555,40.73118,-73.98794000000001,4.718498871295094,3,51,0.88,1,198,1,0,0
5556,40.83469,-73.93961,4.394449154672439,4,3,0.05,1,0,1,0,0
5558,40.81118,-73.93977,3.9318256327243257,14,5,0.14,1,0,0,1,0
5559,40.71399,-73.99107,5.707110264748875,4,7,0.12,1,0,1,0,0
5560,40.6878,-73.97166999999999,4.51085950651685,4,3,0.12,1,0,1,0,0
5561,40.72087,-73.97952,4.787491742782046,1,49,1.4,1,84,0,1,0
5562,40.7653,-73.92661,4.248495242049359,4,22,0.38,1,311,0,1,0
5564,40.724140000000006,-73.95355,5.225746673713202,2,114,1.94,1,16,1,0,0
5565,40.7517,-73.89478000000001,4.61512051684126,2,24,0.42,1,0,1,0,0
5566,40.772220000000004,-73.98923,4.454347296253507,1,33,0.56,1,0,0,0,1
5567,40.71972,-73.99986,4.912654885736052,2,125,2.14,2,340,0,1,0
5568,40.66898,-73.97831,5.135798437050262,1,151,2.58,4,0,0,1,0
5569,40.688520000000004,-73.92393,3.6635616461296463,2,50,1.35,3,126,0,1,0
5570,40.70102,-73.92864,4.51085950651685,2,52,2.21,1,288,0,1,0
5571,40.8242,-73.93789,3.828641396489095,4,1,0.03,1,0,0,1,0
5572,40.6501,-73.97985,5.0106352940962555,4,143,2.62,1,254,1,0,0
5573,40.68436,-73.96223,5.303304908059076,2,14,0.24,1,0,1,0,0
5574,40.76365,-73.94914,4.836281906951478,60,6,0.11,1,278,1,0,0
5575,40.72607,-73.95103,4.189654742026425,2,26,0.45,2,6,0,1,0
5576,40.72527,-73.95016,5.1647859739235145,2,31,0.54,2,12,1,0,0
5577,40.69361,-73.93848,4.499809670330265,2,24,0.41,5,339,0,1,0
5578,40.66202,-73.98589,5.017279836814924,3,8,0.15,1,0,1,0,0
5580,40.6844,-73.8472,4.07753744390572,1,2,0.04,2,364,0,1,0
5581,40.67017,-73.97752,4.6443908991413725,30,45,0.82,1,0,0,1,0
5582,40.76331,-73.99262,5.950642552587727,3,24,0.41,1,251,1,0,0
5583,40.684540000000005,-73.96382,3.713572066704308,1,1,0.02,1,0,0,1,0
5584,40.75977,-73.92904,4.343805421853684,1,14,0.41,1,225,0,1,0
5585,40.79408,-73.9757,5.14166355650266,1,3,0.05,2,0,0,1,0
5586,40.80617,-73.93868,3.828641396489095,1,151,2.59,10,357,0,1,0
5588,40.72525,-73.99636,5.298317366548036,2,167,3.17,1,17,1,0,0
5589,40.87279,-73.91991,4.605170185988092,5,61,1.06,1,1,1,0,0
5590,40.64047,-74.00842,3.6888794541139363,1,51,0.88,5,273,0,1,0
5591,40.70046,-73.90692,4.110873864173311,21,5,0.1,1,0,1,0,0
5592,40.68439,-73.92811,4.875197323201151,3,132,2.53,2,257,1,0,0
5593,40.71236,-73.9379,5.303304908059076,1,170,2.96,1,303,1,0,0
5595,40.77462,-73.95461,4.663439094112067,1,239,4.13,2,287,0,1,0
5596,40.653009999999995,-73.95241,4.7535901911063645,3,64,1.13,1,0,1,0,0
5597,40.81575,-73.9537,4.983606621708336,7,34,0.58,2,0,1,0,0
5598,40.73357,-73.95439,4.330733340286331,2,102,4.27,1,30,1,0,0
5599,40.70452,-73.98583,5.5254529391317835,2,150,2.57,1,309,1,0,0
5600,40.7941,-73.94045,4.394449154672439,2,2,0.06,1,0,0,1,0
5601,40.71995,-73.99975,4.795790545596741,3,71,1.21,2,304,0,1,0
5602,40.71413,-73.94868000000001,4.61512051684126,4,32,0.56,1,0,0,1,0
5603,40.75735,-73.99603,4.836281906951478,10,12,0.2,1,0,0,1,0
5604,40.71009,-73.96471,4.890349128221754,3,2,0.05,1,0,1,0,0
5605,40.66693,-73.98801,5.420534999272286,2,66,1.13,1,158,1,0,0
5606,40.708079999999995,-73.94757,5.170483995038151,2,2,0.03,1,0,1,0,0
5607,40.71585,-73.99014,5.420534999272286,3,2,0.03,1,221,1,0,0
5608,40.690129999999996,-73.92805,5.375278407684165,1,167,2.86,1,250,1,0,0
5609,40.67815,-74.01443,5.707110264748875,7,9,0.18,1,32,1,0,0
5610,40.80856,-73.94573000000001,4.875197323201151,2,185,3.76,1,300,1,0,0
5611,40.67425,-73.75796,4.709530201312334,1,279,5.02,1,355,1,0,0
5612,40.8806,-73.83433000000001,4.330733340286331,2,37,0.73,13,364,0,1,0
5613,40.72631,-73.94126999999999,3.6109179126442243,14,18,0.34,1,0,0,1,0
5614,40.68634,-73.92515999999999,5.703782474656201,4,8,0.15,1,279,1,0,0
5615,40.72878,-73.98521,5.303304908059076,1,1,0.02,1,0,1,0,0
5616,40.65741,-73.87854,4.709530201312334,3,9,0.16,1,36,1,0,0
5617,40.713809999999995,-73.96065,5.081404364984463,30,44,0.76,1,226,1,0,0
5618,40.68407,-73.95487,5.030437921392435,3,146,2.51,2,287,1,0,0
5619,40.6921,-73.96797,4.983606621708336,3,16,0.31,1,96,1,0,0
5620,40.70794,-73.92168000000001,4.795790545596741,2,11,0.2,2,365,0,1,0
5621,40.7041,-73.92475999999999,4.442651256490317,3,120,2.29,1,224,1,0,0
5622,40.76965,-73.96258,5.081404364984463,5,13,0.22,1,0,1,0,0
5623,40.68387,-73.95373000000001,5.017279836814924,5,14,0.28,2,363,1,0,0
5624,40.71291,-73.84678000000001,5.198497031265826,2,105,1.8,5,190,1,0,0
5625,40.88009,-73.83442,4.23410650459726,2,41,0.74,13,365,0,1,0
5627,40.69216,-73.90859,3.258096538021482,1,8,0.14,1,0,0,1,0
5628,40.68663,-73.9379,5.049856007249537,3,1,1.0,2,342,1,0,0
5630,40.630559999999996,-73.89043000000001,4.330733340286331,2,91,1.56,2,289,1,0,0
5631,40.8236,-73.94743000000001,4.394449154672439,4,2,0.05,1,0,0,1,0
5632,40.71273,-73.9882,4.290459441148391,3,56,0.96,2,304,0,1,0
5633,40.686409999999995,-73.94735,3.970291913552122,2,29,0.5,4,335,0,1,0
5634,40.67335,-73.99886,4.836281906951478,3,93,1.82,1,30,1,0,0
5635,40.78156,-73.97796,4.454347296253507,29,10,0.36,1,241,0,1,0
5636,40.65157,-73.97383,4.07753744390572,4,18,0.42,1,58,0,1,0
5637,40.72122,-73.94121,4.61512051684126,1,36,2.69,1,335,0,1,0
5638,40.72333,-73.98838,4.189654742026425,1,139,3.64,2,103,0,1,0
5639,40.72452,-73.93916,5.707110264748875,1,12,0.32,1,362,1,0,0
5640,40.705690000000004,-73.92268,3.713572066704308,28,191,3.36,2,95,0,1,0
5641,40.76177,-73.91359,4.709530201312334,2,47,0.81,2,0,1,0,0
5642,40.63745,-74.02534,4.454347296253507,2,45,0.77,2,90,0,1,0
5643,40.66617,-73.98626999999999,5.0689042022202315,3,87,1.53,1,204,1,0,0
5645,40.76032,-73.99076,4.61512051684126,2,8,0.97,3,0,0,1,0
5646,40.71673,-73.94315999999999,4.174387269895637,5,4,0.07,1,0,0,1,0
5647,40.67823,-73.99515,5.981414211254481,4,33,0.65,1,158,1,0,0
5648,40.74947,-73.91471999999999,4.795790545596741,10,30,0.52,1,142,1,0,0
5649,40.87184,-73.88622,3.9512437185814275,4,109,1.88,1,212,0,1,0
5650,40.70989,-74.00105,5.0106352940962555,6,1,0.05,1,0,1,0,0
5651,40.7105,-73.9438,4.189654742026425,1,113,3.99,1,308,0,1,0
5652,40.71293,-73.84915,4.2626798770413155,1,11,0.19,5,183,0,1,0
5653,40.79145,-73.97709,5.14166355650266,5,1,0.02,1,0,1,0,0
5654,40.70499,-74.00819,5.017279836814924,1,2,0.04,2,0,1,0,0
5655,40.80738,-73.93706999999999,4.330733340286331,30,6,0.12,1,203,1,0,0
5656,40.78732,-73.97489,4.61512051684126,1,10,0.21,1,0,0,1,0
5657,40.67673,-73.9362,3.6635616461296463,2,12,0.21,2,351,0,1,0
5658,40.733270000000005,-73.98503000000001,5.303304908059076,3,13,0.22,1,157,1,0,0
5659,40.76468,-73.98514,4.983606621708336,7,37,0.65,1,97,1,0,0
5660,40.67822,-73.95883,5.017279836814924,5,14,0.29,1,0,1,0,0
5661,40.74264,-73.95121999999999,5.303304908059076,1,2,0.04,1,0,1,0,0
5662,40.67879,-73.93653,4.836281906951478,2,191,3.27,2,311,1,0,0
5663,40.74713,-73.98075,5.170483995038151,2,8,0.43,1,177,0,1,0
5664,40.6883,-73.99132,5.198497031265826,2,2,0.03,1,0,1,0,0
5665,40.728840000000005,-73.98277,5.170483995038151,3,6,0.13,1,18,1,0,0
5666,40.75097,-73.99562,5.170483995038151,14,78,1.36,1,0,1,0,0
5667,40.644490000000005,-73.97238,3.9318256327243257,3,8,0.14,2,14,0,1,0
5668,40.64335,-73.96316,4.700480365792417,2,37,0.64,1,356,1,0,0
5669,40.687059999999995,-73.93077,4.219507705176107,2,21,0.36,7,58,0,1,0
5670,40.68707,-73.93247,4.060443010546419,2,22,0.38,7,71,0,1,0
5671,40.68627,-73.93131,4.356708826689592,2,38,0.66,7,66,0,1,0
5672,40.69485,-73.93387,4.394449154672439,2,61,1.05,2,0,0,1,0
5673,40.63146,-73.96486,4.454347296253507,3,12,0.21,1,97,1,0,0
5674,40.69562,-73.93791999999999,4.465908118654584,2,11,0.19,5,311,0,1,0
5675,40.63268,-73.96059,4.795790545596741,2,114,1.96,2,312,0,1,0
5676,40.69682,-73.9837,4.948759890378168,3,131,3.24,1,28,1,0,0
5677,40.68786,-73.97339000000001,5.707110264748875,1,5,0.09,1,0,1,0,0
5678,40.82498,-73.93629,4.51085950651685,1,5,0.11,1,0,0,1,0
5679,40.81892,-73.94646999999999,4.2626798770413155,3,86,1.48,2,157,0,1,0
5680,40.80985,-73.94348000000001,4.51085950651685,2,82,1.53,1,0,0,1,0
5681,40.72005,-73.98649,5.303304908059076,30,35,0.61,1,286,1,0,0
5682,40.72934,-73.98603,4.912654885736052,1,6,0.1,1,0,1,0,0
5683,40.70495,-73.9209,3.6375861597263857,1,202,3.74,1,73,0,1,0
5684,40.71243,-73.95655,4.110873864173311,1,1,0.02,1,0,0,1,0
5685,40.776070000000004,-73.98035,6.040254711277414,2,10,0.47,1,10,1,0,0
5686,40.70293,-73.90771,4.875197323201151,7,2,0.03,1,0,1,0,0
5687,40.65282,-73.97394,5.198497031265826,3,56,0.99,1,121,1,0,0
5688,40.76968,-73.9593,5.081404364984463,2,7,0.12,1,0,1,0,0
5689,40.72126,-73.94328,4.836281906951478,2,204,3.51,1,71,1,0,0
5691,40.711459999999995,-73.84676999999999,4.189654742026425,4,20,0.35,5,133,0,1,0
5693,40.740590000000005,-73.91985,4.382026634673881,3,23,0.4,1,88,0,1,0
5695,40.74411,-74.00204000000001,4.7535901911063645,3,33,0.57,1,11,1,0,0
5696,40.7555,-73.9926,4.61512051684126,23,12,0.22,1,23,0,1,0
5697,40.67205,-73.95092,4.51085950651685,12,24,0.41,1,64,0,1,0
5698,40.80709,-73.94951999999999,4.912654885736052,2,232,4.01,1,192,1,0,0
5699,40.660790000000006,-73.95693,3.9318256327243257,3,47,0.84,3,76,0,1,0
5700,40.67579,-73.9679,4.276666119016055,2,174,3.0,2,3,0,1,0
5701,40.70599,-73.89755,4.394449154672439,30,4,0.08,1,220,1,0,0
5702,40.76444,-73.98965,4.6443908991413725,1,394,6.79,1,237,0,1,0
5703,40.79545,-73.96595,5.5254529391317835,30,5,0.1,10,303,1,0,0
5704,40.72784,-73.99104,5.393627546352362,2,9,0.15,1,0,1,0,0
5705,40.628640000000004,-73.89265,5.420534999272286,2,11,0.22,2,305,1,0,0
5706,40.79591,-73.93316,4.605170185988092,1,50,0.87,1,333,1,0,0
5707,40.64076,-74.0224,3.58351893845611,6,1,0.02,1,0,0,1,0
5708,40.76805,-73.95424,4.51085950651685,4,87,2.01,1,10,0,1,0
5709,40.69518,-73.9038,3.871201010907891,30,4,0.07,1,157,0,1,0
5710,40.67495,-73.93845,4.330733340286331,5,125,2.15,5,108,0,1,0
5711,40.65337,-73.97483000000001,5.14166355650266,4,43,0.77,1,275,1,0,0
5712,40.63512,-73.95815,5.017279836814924,3,37,0.86,1,320,1,0,0
5713,40.63995,-73.96195999999999,3.4339872044851463,1,81,1.39,1,319,0,0,1
5714,40.78398,-73.97795,4.787491742782046,4,7,0.12,2,0,0,1,0
5715,40.6251,-73.96163,3.713572066704308,15,1,0.02,1,0,0,1,0
5716,40.6888,-73.97635,4.454347296253507,2,1,0.03,1,0,1,0,0
5717,40.71007,-73.95653,4.605170185988092,3,19,0.33,3,354,0,1,0
5719,40.71906,-73.98433,4.382026634673881,9,5,0.09,1,0,0,1,0
5720,40.72022,-73.96055,4.110873864173311,3,5,0.1,1,0,0,1,0
5721,40.6805,-73.93775,4.7535901911063645,3,131,2.27,2,241,1,0,0
5722,40.77375,-73.91646,4.51085950651685,3,17,0.31,1,340,0,1,0
5723,40.70732,-73.91926,4.189654742026425,1,32,0.55,1,188,0,1,0
5724,40.6956,-73.94827,4.189654742026425,1,357,6.19,4,321,0,1,0
5725,40.80849,-73.9446,4.882801922586371,3,10,0.27,1,12,1,0,0
5726,40.69917,-73.93146,5.017279836814924,1,3,0.05,1,0,1,0,0
5727,40.7095,-73.94945,4.02535169073515,2,86,1.49,2,38,0,1,0
5728,40.67412,-73.93833000000001,4.2626798770413155,5,92,1.58,5,148,0,1,0
5729,40.756370000000004,-73.92132,5.081404364984463,2,1,0.04,1,0,1,0,0
5730,40.6942,-73.95269,4.564348191467836,7,69,1.79,2,0,1,0,0
5731,40.81619,-73.94003000000001,4.605170185988092,3,5,0.09,1,0,1,0,0
5732,40.7244,-73.99763,6.2166061010848646,3,3,0.05,1,0,1,0,0
5733,40.69358,-73.91914,3.58351893845611,15,1,0.03,1,0,0,1,0
5734,40.7078,-73.90177,3.9318256327243257,21,38,0.76,2,245,0,1,0
5735,40.675990000000006,-73.93995,4.356708826689592,5,108,2.14,5,129,0,1,0
5736,40.719609999999996,-73.95837,5.942799375126701,3,105,1.82,2,264,1,0,0
5738,40.718140000000005,-73.98411,5.017279836814924,60,9,0.16,1,210,1,0,0
5740,40.68312,-73.92506999999999,5.298317366548036,3,82,1.78,2,269,1,0,0
5741,40.70969,-73.96225,5.017279836814924,1,12,0.21,1,180,0,1,0
5742,40.73314,-74.00475,4.983606621708336,3,11,0.34,1,0,1,0,0
5743,40.67196,-73.93824000000001,4.2626798770413155,7,20,0.35,1,364,0,1,0
5744,40.684540000000005,-73.93178,4.795790545596741,30,131,2.29,1,336,1,0,0
5745,40.806059999999995,-73.95061,4.465908118654584,3,34,1.0,1,359,0,1,0
5746,40.7661,-73.9573,4.941642422609304,2,160,2.76,1,248,1,0,0
5747,40.62433,-74.02892,4.454347296253507,2,1,0.02,1,0,0,1,0
5748,40.77065,-73.95064,4.553876891600541,30,15,0.26,1,309,1,0,0
5749,40.69389,-73.93058,4.762173934797756,2,148,2.56,1,0,1,0,0
5750,40.66018,-73.96005,4.290459441148391,1,229,3.94,1,20,0,1,0
5753,40.74643,-73.97536,5.303304908059076,1,1,0.02,1,0,1,0,0
5754,40.69233,-73.90579,4.290459441148391,1,360,6.22,1,66,0,1,0
5755,40.864959999999996,-73.9262,4.61512051684126,3,15,0.27,1,0,1,0,0
5756,40.72149,-73.99815,6.803505257608338,3,10,0.17,1,0,1,0,0
5757,40.74944,-73.91360999999999,4.394449154672439,2,76,1.31,2,102,0,1,0
5759,40.76169,-73.95682,4.532599493153256,4,179,3.14,1,245,1,0,0
5761,40.62735,-73.95704,3.9318256327243257,7,7,0.12,1,364,0,1,0
5763,40.6656,-73.98575,4.912654885736052,2,128,2.23,1,245,1,0,0
5764,40.709559999999996,-74.01341,5.081404364984463,7,3,0.05,1,0,1,0,0
5766,40.6789,-73.94001,4.867534450455582,1,223,3.91,1,230,1,0,0
5767,40.732929999999996,-73.99781999999999,5.198497031265826,1250,2,0.03,1,365,1,0,0
5769,40.71564,-73.95107,4.330733340286331,1,10,0.17,1,0,0,1,0
5770,40.664229999999996,-73.99565,4.787491742782046,5,6,0.11,1,0,1,0,0
5771,40.634809999999995,-74.09591,4.605170185988092,7,35,0.61,1,326,1,0,0
5772,40.66066,-73.95965,4.795790545596741,1,4,0.07,1,0,1,0,0
5773,40.674170000000004,-73.94028,4.30406509320417,5,102,1.88,5,147,0,1,0
5774,40.68526,-73.97154,6.2166061010848646,7,11,0.2,2,173,1,0,0
5775,40.73473,-73.99244,5.420534999272286,1,1,0.02,1,0,1,0,0
5776,40.66302,-73.95198,5.62040086571715,3,3,0.05,1,0,1,0,0
5777,40.769890000000004,-73.90735,3.9318256327243257,1,127,2.25,5,52,0,1,0
5778,40.71329,-73.99047,3.713572066704308,1,88,1.53,4,197,0,0,1
5779,40.71543,-73.94159,4.7535901911063645,2,3,0.05,1,0,1,0,0
5782,40.717220000000005,-73.95862,5.017279836814924,2,4,0.07,1,0,1,0,0
5783,40.72309,-73.93767,5.303304908059076,3,95,1.65,1,358,1,0,0
5784,40.84261,-73.93771,4.330733340286331,7,1,0.09,1,0,1,0,0
5785,40.70729,-73.91696999999999,4.59511985013459,2,157,2.73,1,15,1,0,0
5786,40.68266,-73.91971,5.298317366548036,2,222,3.92,2,238,1,0,0
5787,40.81422,-73.94844,4.700480365792417,2,11,0.19,1,0,1,0,0
5788,40.80653,-73.95194000000001,4.709530201312334,4,26,0.45,1,14,1,0,0
5789,40.69527,-73.94785999999999,4.0943445622221,1,350,6.05,4,328,0,1,0
5790,40.70071,-73.92913,4.564348191467836,2,19,0.44,2,172,1,0,0
5791,40.74588,-74.00055,5.075173815233827,1,202,3.53,1,234,1,0,0
5792,40.755759999999995,-73.96548,5.420534999272286,1,10,0.18,1,0,1,0,0
5793,40.684490000000004,-73.98524,5.278114659230517,2,116,2.02,1,260,1,0,0
5794,40.76273,-73.90579,4.574710978503383,1,196,3.44,1,316,1,0,0
5795,40.68275,-73.96542,4.30406509320417,2,7,0.13,1,0,1,0,0
5796,40.78883,-73.97616,4.48863636973214,1,319,5.6,2,251,0,1,0
5797,40.70013,-73.95165,4.51085950651685,2,3,0.05,1,0,1,0,0
5798,40.6721,-73.95371999999999,4.605170185988092,5,16,0.28,1,0,1,0,0
5800,40.68724,-73.94218000000001,3.58351893845611,2,11,0.81,2,11,0,1,0
5801,40.68542,-73.95184,6.957497370876951,3,121,2.19,1,327,1,0,0
5802,40.66752,-73.98892,5.170483995038151,2,76,1.33,1,308,1,0,0
5803,40.747240000000005,-74.00355,5.981414211254481,4,73,1.27,1,2,1,0,0
5804,40.7426,-73.90706,5.278114659230517,3,124,2.2,1,305,1,0,0
5805,40.62605,-74.03014,3.912023005428146,10,7,0.14,1,281,0,1,0
5807,40.782779999999995,-73.97437,5.5254529391317835,1,1,0.02,1,0,1,0,0
5808,40.7068,-73.93772,5.017279836814924,4,17,0.3,1,170,1,0,0
5810,40.73303,-73.79736,4.61512051684126,7,9,0.16,1,268,1,0,0
5811,40.78627,-73.94315999999999,4.02535169073515,30,4,0.07,9,339,0,1,0
5812,40.74366,-73.99721,5.62040086571715,3,1,0.03,1,0,1,0,0
5815,40.69108,-73.91443000000001,4.394449154672439,2,129,2.24,1,346,0,1,0
5816,40.6852,-73.7962,4.499809670330265,1,352,6.1,1,359,1,0,0
5817,40.72685,-73.98638000000001,5.638354669333745,2,92,1.59,1,173,1,0,0
5820,40.694959999999995,-73.93949,4.2626798770413155,1,110,1.96,1,323,0,1,0
5821,40.73093,-73.95331999999999,4.330733340286331,1,1,0.02,1,0,0,1,0
5822,40.71295,-73.9623,4.394449154672439,1,52,1.12,1,297,0,1,0
5823,40.8544,-73.93091,3.7376696182833684,1,1,0.02,1,0,0,0,1
5824,40.73545,-74.00097,5.278114659230517,4,1,0.02,1,0,1,0,0
5825,40.77881,-73.97726,5.5254529391317835,2,5,0.11,1,0,1,0,0
5826,40.73175,-73.98756,4.574710978503383,1,198,3.47,1,169,1,0,0
5827,40.70948,-74.00654,4.59511985013459,7,23,0.55,1,116,0,1,0
5828,40.69271,-73.92535,4.948759890378168,4,120,2.09,1,100,1,0,0
5830,40.73539,-74.00818000000001,5.170483995038151,2,105,1.88,1,276,1,0,0
5831,40.78245,-73.98163000000001,4.795790545596741,6,5,0.09,1,0,1,0,0
5832,40.8049,-73.96558,4.499809670330265,1,46,1.33,1,363,0,1,0
5834,40.68796,-73.97735,5.187385805840755,3,11,0.24,1,32,1,0,0
5835,40.67027,-73.94033,5.351858133476067,6,27,0.47,1,302,1,0,0
5836,40.81774,-73.94595,5.017279836814924,4,82,1.53,1,46,1,0,0
5837,40.80936,-73.94454,5.0106352940962555,2,82,1.43,1,215,1,0,0
5838,40.76443,-73.99184,5.420534999272286,3,2,0.03,1,0,1,0,0
5840,40.65443,-73.84605,4.1588830833596715,30,2,0.03,1,362,1,0,0
5842,40.67566,-73.93944,4.672828834461906,3,15,0.26,1,0,1,0,0
5843,40.68562,-73.9693,5.111987788356544,10,36,0.63,4,328,1,0,0
5844,40.67009,-73.9329,4.330733340286331,2,25,0.43,3,365,0,1,0
5845,40.764959999999995,-73.91169000000001,3.6888794541139363,31,5,0.1,18,310,0,1,0
5846,40.758959999999995,-73.9153,3.6888794541139363,30,13,0.26,18,341,0,1,0
5847,40.68676,-73.95801,3.4339872044851463,2,13,0.37,3,339,0,0,1
5848,40.72156,-73.98711999999999,4.2626798770413155,1,2,0.03,1,0,0,1,0
5849,40.796079999999996,-73.93819,4.61512051684126,3,140,2.45,1,66,0,1,0
5850,40.763690000000004,-73.92291,4.836281906951478,2,112,1.94,2,0,1,0,0
5851,40.76386,-73.91001999999999,4.709530201312334,3,3,0.05,1,342,1,0,0
5852,40.73527,-73.95398,4.983606621708336,2,7,0.13,2,0,1,0,0
5853,40.76845,-73.9832,4.727387818712341,3,126,2.92,1,230,0,1,0
5854,40.6869,-73.92254,4.248495242049359,1,121,2.68,3,286,0,1,0
5855,40.767509999999994,-73.96309000000001,5.707110264748875,4,57,1.08,1,0,1,0,0
5856,40.75195,-73.97191,5.564520407322694,2,1,0.03,1,177,0,1,0
5857,40.704390000000004,-73.91111,3.912023005428146,2,37,0.73,2,298,0,1,0
5858,40.71743,-74.00623,5.375278407684165,2,23,0.4,1,187,1,0,0
5859,40.80751,-73.94097,5.303304908059076,3,162,2.84,1,208,1,0,0
5861,40.80469,-73.94594000000001,6.90875477931522,3,38,0.72,1,270,1,0,0
5862,40.75238,-73.9945,4.795790545596741,3,18,0.31,1,0,1,0,0
5863,40.83048,-73.9437,5.739792912179234,1,64,1.32,2,7,1,0,0
5864,40.67044,-73.99157,4.2626798770413155,4,91,3.64,1,0,0,1,0
5865,40.71484,-73.96741999999999,5.278114659230517,2,57,0.99,1,15,1,0,0
5866,40.67484,-73.95751,4.709530201312334,2,32,0.56,1,264,1,0,0
5867,40.75062,-73.98246999999999,4.330733340286331,30,13,0.23,14,167,1,0,0
5868,40.81231,-73.85535,3.828641396489095,1,7,0.14,7,365,0,0,1
5869,40.72184,-73.98755,5.111987788356544,3,23,0.41,1,0,1,0,0
5870,40.70463,-73.90132,5.017279836814924,2,77,1.5,1,24,1,0,0
5871,40.65681,-73.9484,4.394449154672439,1,2,0.03,1,0,0,1,0
5872,40.719120000000004,-73.9863,5.198497031265826,2,122,2.15,2,362,1,0,0
5873,40.68206,-73.95441,4.394449154672439,2,100,1.73,3,365,0,1,0
5874,40.707409999999996,-73.92239000000001,4.110873864173311,3,2,0.04,1,0,0,1,0
5875,40.73341,-73.99489,5.0106352940962555,1,26,0.45,1,0,1,0,0
5876,40.69724,-73.94914,3.9889840465642745,1,351,6.09,4,0,0,1,0
5877,40.74092,-73.97816999999999,5.303304908059076,7,9,0.16,1,291,1,0,0
5878,40.74305,-73.99733,5.081404364984463,2,79,1.38,1,108,1,0,0
5880,40.71281,-73.99174000000001,4.948759890378168,1,16,0.28,1,0,1,0,0
5881,40.73045,-73.98392,5.298317366548036,4,8,0.19,2,232,1,0,0
5882,40.73032,-73.99976,5.25227342804663,1,43,0.75,1,3,1,0,0
5883,40.65031,-74.00239,4.836281906951478,2,51,0.89,1,351,1,0,0
5884,40.76051,-73.96083,4.983606621708336,3,62,1.1,1,50,1,0,0
5885,40.73046,-73.98808000000001,5.017279836814924,3,1,0.02,1,0,1,0,0
5886,40.7269,-73.83952,4.564348191467836,2,42,0.74,3,334,0,1,0
5888,40.67391,-73.9472,4.605170185988092,1,74,1.34,3,290,0,1,0
5889,40.7223,-73.94938,4.875197323201151,1,43,0.84,1,0,1,0,0
5890,40.71613,-73.95336,4.04305126783455,1,1,0.02,1,0,0,1,0
5891,40.73175,-73.99518,6.111467339502679,1,1,0.02,1,0,1,0,0
5892,40.80161,-73.94277,4.330733340286331,1,7,0.2,1,0,0,1,0
5893,40.69276,-73.9963,5.484796933490655,2,45,0.79,1,348,0,1,0
5894,40.7255,-73.9409,4.867534450455582,30,1,0.02,52,300,1,0,0
5895,40.64768,-73.95138,3.828641396489095,1,5,0.27,1,0,0,1,0
5896,40.7555,-73.99369,5.560681631015528,4,25,0.44,1,255,1,0,0
5897,40.78907,-73.94877,4.330733340286331,1,107,1.91,1,116,1,0,0
5898,40.86809,-73.90201,3.6375861597263857,2,63,1.15,2,305,0,1,0
5899,40.63621,-73.89407,5.351858133476067,3,11,2.75,5,83,1,0,0
5900,40.7492,-73.99847,5.298317366548036,2,194,3.37,2,178,1,0,0
5901,40.68566,-73.96021999999999,5.247024072160486,8,33,0.58,1,271,1,0,0
5902,40.74742,-73.94646999999999,4.07753744390572,1,33,1.98,1,101,0,1,0
5903,40.68531,-73.95185,4.110873864173311,30,44,0.78,8,99,0,1,0
5904,40.74853,-73.95068,5.25227342804663,1,34,0.6,2,182,1,0,0
5905,40.681470000000004,-73.96488000000001,4.941642422609304,2,88,1.53,2,82,1,0,0
5906,40.76502,-73.98931999999999,4.836281906951478,1,186,3.28,1,193,1,0,0
5907,40.716029999999996,-73.9547,4.553876891600541,2,46,0.9,1,267,0,1,0
5908,40.77254,-73.96193000000001,4.61512051684126,2,58,1.02,1,9,1,0,0
5909,40.72607,-73.98867,5.0106352940962555,364,8,0.17,1,90,0,1,0
5910,40.72603,-73.98897,4.859812404361672,7,15,0.26,1,249,0,1,0
